model,Product Description,Product Code (SKU),Categories,Price ($),Status,Hub Diameter,Hub Thickness,Shaft Diameter,Weight,diameter_in,pitch_in,Diameter (METERS),Pitch (-),Color,UPC Code,Product Weight (NOT for Shipping Calculations) (LBS) ,mass_g,manufacturer,price_usd,url,id,Weight (KG),Ct_static,Cp_static,BETA,J,V,Pe,ct,cp,PWR_Hp,Torque_In-Lbf,Thrust_Lbf,Ct*,Cp*,Dominated,J_adv-ratio,V_mph,Efficiency,diam_diff,mass_score,score
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_1964,,,,0.346153846,,,,0.0567,0.0264,0.167,1.755,1.83,0.058556391,0.028131137,,0.28,20.6,0.6008,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_1995,,,,0.346153846,,,,0.0537,0.0254,0.256,2.301,2.359,0.055377491,0.027289761,,0.3,25.7,0.634,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_1994,,,,0.346153846,,,,0.057,0.0262,0.263,2.368,2.5,0.058556391,0.028131137,,0.28,24.0,0.6093,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_1993,,,,0.346153846,,,,0.0601,0.0268,0.27,2.428,2.638,0.06161312,0.028873714,,0.26,22.3,0.582,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_1992,,,,0.346153846,,,,0.0631,0.0274,0.276,2.483,2.772,0.064546666,0.029517491,,0.24,20.6,0.5521,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_1991,,,,0.346153846,,,,0.0661,0.028,0.281,2.531,2.902,0.067356021,0.030062468,,0.22,18.9,0.5198,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_1990,,,,0.346153846,,,,0.069,0.0284,0.286,2.572,3.028,0.070040173,0.030508645,,0.2,17.2,0.4851,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_1957,,,,0.346153846,,,,0.0766,0.0295,0.187,1.963,2.469,0.077331319,0.031254376,,0.14,10.3,0.3624,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_1956,,,,0.346153846,,,,0.079,0.0297,0.188,1.977,2.547,0.079504565,0.031305353,,0.12,8.8,0.3181,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_1955,,,,0.346153846,,,,0.0812,0.0299,0.189,1.987,2.62,0.081547558,0.03125753,,0.1,7.3,0.2713,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_1954,,,,0.346153846,,,,0.0834,0.03,0.19,1.995,2.69,0.083459291,0.031110907,,0.08,5.9,0.222,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_1953,,,,0.346153846,,,,0.0855,0.0301,0.19,2.0,2.757,0.085238752,0.030865484,,0.06,4.4,0.1702,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_1952,,,,0.346153846,,,,0.0874,0.0301,0.191,2.003,2.819,0.086884931,0.030521261,,0.04,2.9,0.1158,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_1951,,,,0.346153846,,,,0.0892,0.0302,0.191,2.005,2.878,0.08839682,0.030078237,,0.02,1.5,0.0591,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_1950,,,,0.346153846,,,,0.0909,0.0302,0.191,2.006,2.933,0.089773407,0.029536414,,0.0,0.0,0.0,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_1949,,,,0.346153846,,,,0.0,0.0059,0.022,0.274,0.001,-0.001389644,0.005136484,,0.58,35.5,0.0028,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_1980,,,,0.346153846,,,,0.0918,0.0311,0.313,2.817,4.028,0.089773407,0.029536414,,0.0,0.0,0.0,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_2011,,,,0.346153846,,,,0.0909,0.0317,0.475,3.742,5.21,0.08839682,0.030078237,,0.02,2.0,0.0575,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_2010,,,,0.346153846,,,,0.0927,0.0321,0.482,3.797,5.313,0.089773407,0.029536414,,0.0,0.0,0.0,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_2009,,,,0.346153846,,,,0.0,0.0053,0.054,0.483,0.002,-0.001389644,0.005136484,,0.58,49.8,0.0052,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_2008,,,,0.346153846,,,,0.0043,0.0071,0.072,0.647,0.187,0.003393625,0.007361061,,0.56,48.1,0.3339,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_2007,,,,0.346153846,,,,0.0085,0.009,0.09,0.814,0.374,0.008068862,0.009486837,,0.54,46.3,0.5112,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_2006,,,,0.346153846,,,,0.0127,0.0108,0.109,0.979,0.558,0.012635055,0.011513814,,0.52,44.6,0.6106,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_1973,,,,0.346153846,,,,0.0248,0.0163,0.103,1.084,0.801,0.025669276,0.017001945,,0.46,33.8,0.6992,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_1972,,,,0.346153846,,,,0.0287,0.0179,0.113,1.188,0.926,0.029789198,0.018633722,,0.44,32.3,0.7062,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_1971,,,,0.346153846,,,,0.0325,0.0193,0.122,1.284,1.049,0.033795026,0.020166699,,0.42,30.9,0.7064,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_1970,,,,0.346153846,,,,0.0363,0.0206,0.131,1.372,1.169,0.037685751,0.021600876,,0.4,29.4,0.7014,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_1969,,,,0.346153846,,,,0.0399,0.0218,0.138,1.452,1.287,0.041460364,0.022936253,,0.38,27.9,0.6928,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_1968,,,,0.346153846,,,,0.0434,0.0229,0.145,1.524,1.401,0.045117855,0.02417283,,0.36,26.4,0.6806,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_1967,,,,0.346153846,,,,0.0469,0.0239,0.152,1.592,1.512,0.048657212,0.025310607,,0.34,25.0,0.6646,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_1966,,,,0.346153846,,,,0.0503,0.0249,0.157,1.653,1.621,0.052077428,0.026349584,,0.32,23.5,0.6458,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_1965,,,,0.346153846,,,,0.0535,0.0257,0.162,1.707,1.727,0.055377491,0.027289761,,0.3,22.0,0.6246,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_1989,,,,0.346153846,,,,0.0718,0.0288,0.29,2.61,3.151,0.072598114,0.030856022,,0.18,15.4,0.4478,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_1988,,,,0.346153846,,,,0.0745,0.0292,0.293,2.642,3.269,0.075028832,0.031104599,,0.16,13.7,0.4079,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_1987,,,,0.346153846,,,,0.077,0.0295,0.297,2.671,3.381,0.077331319,0.031254376,,0.14,12.0,0.3653,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_1986,,,,0.346153846,,,,0.0795,0.0298,0.299,2.696,3.489,0.079504565,0.031305353,,0.12,10.3,0.32,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_1985,,,,0.346153846,,,,0.0818,0.03,0.302,2.718,3.591,0.081547558,0.03125753,,0.1,8.6,0.2723,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_1984,,,,0.346153846,,,,0.084,0.0303,0.304,2.737,3.689,0.083459291,0.031110907,,0.08,6.9,0.2222,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_1983,,,,0.346153846,,,,0.0861,0.0305,0.306,2.756,3.781,0.085238752,0.030865484,,0.06,5.1,0.1696,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_1982,,,,0.346153846,,,,0.0881,0.0307,0.308,2.775,3.869,0.086884931,0.030521261,,0.04,3.4,0.1149,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_1981,,,,0.346153846,,,,0.09,0.0309,0.31,2.795,3.951,0.08839682,0.030078237,,0.02,1.7,0.0583,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_1364,,,,0.423076923,,,,0.0664,0.0331,0.497,3.913,3.809,0.068968856,0.03641319,,0.32,31.4,0.6422,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_2017,,,,0.346153846,,,,0.0776,0.0296,0.444,3.497,4.449,0.077331319,0.031254376,,0.14,13.8,0.3676,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_2016,,,,0.346153846,,,,0.0801,0.0299,0.449,3.537,4.592,0.079504565,0.031305353,,0.12,11.8,0.3216,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_2015,,,,0.346153846,,,,0.0825,0.0303,0.454,3.575,4.728,0.081547558,0.03125753,,0.1,9.8,0.273,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_2014,,,,0.346153846,,,,0.0847,0.0306,0.458,3.612,4.859,0.083459291,0.031110907,,0.08,7.9,0.2221,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_2013,,,,0.346153846,,,,0.0869,0.0309,0.463,3.651,4.982,0.085238752,0.030865484,,0.06,5.9,0.169,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_2012,,,,0.346153846,,,,0.0889,0.0313,0.469,3.693,5.099,0.086884931,0.030521261,,0.04,3.9,0.114,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_2027,,,,0.346153846,,,,0.0473,0.0235,0.352,2.772,2.709,0.048657212,0.025310607,,0.34,33.4,0.6859,1.4337567086648306,0.12386457473162676,0.737159372419488
13x4.7SF,,LP13047SF,"Multi Rotor (Electric Only), Slow Fly (Electric Only)",4.84,,0.50 in.,0.30 in.,1/4 in.,0.78 oz.,13.0,4.7,0.3302,0.361538462,,,,22.1,APC,10.0,,prop_41,0.0221,0.1266,0.0538,,,,,,,,,,,,,,,,1.4337567086648306,0.18249380677126345,0.754748142031379
13x4.7SF,"Slow Flyer
Use LPAR18SF or LPARM12SF adapter rings
Includes one set of rings from LPAR18SF",LP13047SF,"Multi Rotor (Electric Only), Slow Fly (Electric Only)",4.84, ,0.50 in.,0.30 in.,1/4 in.,0.78 oz.,13.0,4.7,0.3302,0.361538462,Grey,686661000000.0,0.0488,22.1,APC,10.0,,prop_508,,,,,,,,,,,,,,,,,,,1.4337567086648306,0.18249380677126345,0.754748142031379
13x4.7SFP,"Slow Flyer Pusher
Reverse Rotation
Use LPAR18SF or LPARM12SF adapter rings
Includes one set of rings from LPAR18SF",LP13047SFP,"Multi Rotor (Electric Only), Slow Fly (Electric Only), Slow Fly Reverse Rotation (Left Hand Rotation)",4.84, ,0.50 in.,0.30 in.,1/4 in.,0.78 oz.,13.0,4.7,0.3302,0.361538462,Grey,686661000000.0,0.0488,22.1,APC,10.0,,prop_509,,,,,,,,,,,,,,,,,,,1.4337567086648306,0.18249380677126345,0.754748142031379
13x5.5MR,,LP13055MR,Multi Rotor (Electric Only),4.65,,0.65 in.,0.36 in.,1/4 in.,0.85 oz.,13.0,5.5,0.3302,0.423076923,,,,24.0,APC,10.0,,prop_42,0.024,0.0995,0.0372,,,,,,,,,,,,,,,,1.4337567086648306,0.1981833195706028,0.7594549958711808
13x5.5MRP,"Multi-Rotor Pusher
Reverse Rotation
Use LPAR06E adapter rings (not included)",LP13055MRP,Multi Rotor (Electric Only),4.65, ,0.65 in.,0.36 in.,1/4 in.,0.85 oz.,13.0,5.5,0.3302,0.423076923,Grey,686661000000.0,0.0529,24.0,APC,10.0,,prop_514,,,,,,,,,,,,,,,,,,,1.4337567086648306,0.1981833195706028,0.7594549958711808
13x5.5MR,"Multi-Rotor
Use LPAR06E adapter rings (not included)",LP13055MR,Multi Rotor (Electric Only),4.65, ,0.65 in.,0.36 in.,1/4 in.,0.85 oz.,13.0,5.5,0.3302,0.423076923,Grey,686661000000.0,0.0529,24.0,APC,10.0,,prop_512,,,,,,,,,,,,,,,,,,,1.4337567086648306,0.1981833195706028,0.7594549958711808
13x4.5MR,"Multi-Rotor
Use LPAR06E adapter rings (not included)",LP13045MR,Multi Rotor (Electric Only),4.65, ,0.65 in.,0.36 in.,1/4 in.,0.85 oz.,13.0,4.5,0.3302,0.346153846,Grey,686661000000.0,0.0531,24.1,APC,10.0,,prop_505,,,,,,,,,,,,,,,,,,,1.4337567086648306,0.199009083402147,0.7597027250206441
13x4.5EP(F2B),"Thin Electric Pusher
Reverse Rotation
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E

Designed for Electric Control Line Stunt",LP13045EP(F2B),"Thin Electric, Electric Reverse Rotation (Left Hand Rotation), Control Line (Electric Only)",7.25, ,0.80 in.,0.33 in.,1/4 in.,0.85 oz.,13.0,4.5,0.3302,0.346153846,Grey,686661000000.0,0.0531,24.1,APC,10.0,,prop_504,,,,,,,,,,,,,,,,,,,1.4337567086648306,0.199009083402147,0.7597027250206441
13x4.5MRP,"Multi-Rotor Pusher
Reverse Rotation
Use LPAR06E adapter rings (not included)",LP13045MRP,Multi Rotor (Electric Only),4.65, ,0.65 in.,0.36 in.,1/4 in.,0.85 oz.,13.0,4.5,0.3302,0.346153846,Grey,686661000000.0,0.0531,24.1,APC,10.0,,prop_507,,,,,,,,,,,,,,,,,,,1.4337567086648306,0.199009083402147,0.7597027250206441
13x4.5MR,,LP13045MR,Multi Rotor (Electric Only),4.65,,0.65 in.,0.36 in.,1/4 in.,0.85 oz.,13.0,4.5,0.3302,0.346153846,,,,24.1,APC,10.0,,prop_40,0.0241,0.0901,0.0314,,,,,,,,,,,,,,,,1.4337567086648306,0.199009083402147,0.7597027250206441
13x10F,"Folding Electric Propeller Blades
Use FH45mm-6 (LPFH3-6) Hub - not included",LP13010F,Folding (Electric Only),6.59, ,,See LPFH,See LPFH,0.88 oz.,13.0,10.0,0.3302,0.769230769,Grey,686661000000.0,0.055,24.9,APC,10.0,,prop_532,,,,,,,,,,,,,,,,,,,1.4337567086648306,0.2056151940545004,0.7616845582163501
13x7F,"Folding Electric Propeller Blades
Use FH45mm-6 (LPFH3-6) Hub - not included",LP13070F,Folding (Electric Only),6.59, ,,See LPFH,See LPFH,0.88 oz.,13.0,7.0,0.3302,0.538461538,Grey,686661000000.0,0.055,24.9,APC,10.0,,prop_522,,,,,,,,,,,,,,,,,,,1.4337567086648306,0.2056151940545004,0.7616845582163501
13x6.5E(F2B),"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E

Designed for Electric Control Line Stunt",LP13065E(F2B),"Thin Electric, Control Line (Electric Only)",5.06, ,0.80 in.,0.35 in.,1/4 in.,0.88 oz.,13.0,6.5,0.3302,0.5,Grey,686661000000.0,0.0551,25.0,APC,10.0,,prop_518,,,,,,,,,,,,,,,,,,,1.4337567086648306,0.2064409578860446,0.7619322873658133
B13x4E,"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E
The material is the same fiberglass composite used in our grey props, just the color is black",LPB13040E,"Thin Electric, Black Thin Electric",5.06, ,0.80 in.,0.40 in.,1/4 in.,1.06 oz.,13.0,4.0,0.3302,0.307692308,Black,686661000000.0,0.0661,30.0,APC,10.0,,prop_501,,,,,,,,,,,,,,,,,,,1.4337567086648306,0.24772914946325353,0.774318744838976
13x4EP,"Thin Electric Pusher
Reverse Rotation
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E",LP13040EP,"Thin Electric, Electric Reverse Rotation (Left Hand Rotation)",5.06, ,0.80 in.,0.40 in.,1/4 in.,1.06 oz.,13.0,4.0,0.3302,0.307692308,Grey,686661000000.0,0.0661,30.0,APC,10.0,,prop_499,,,,,,,,,,,,,,,,,,,1.4337567086648306,0.24772914946325353,0.774318744838976
13x4E,"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E",LP13040E,Thin Electric,5.06, ,0.80 in.,0.40 in.,1/4 in.,1.06 oz.,13.0,4.0,0.3302,0.307692308,Grey,686661000000.0,0.0661,30.0,APC,10.0,,prop_498,,,,,,,,,,,,,,,,,,,1.4337567086648306,0.24772914946325353,0.774318744838976
13x6.5E,"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E",LP13065E,Thin Electric,5.06, ,0.80 in.,0.41 in.,1/4 in.,1.06 oz.,13.0,6.5,0.3302,0.5,Grey,686661000000.0,0.0661,30.0,APC,10.0,,prop_517,,,,,,,,,,,,,,,,,,,1.4337567086648306,0.24772914946325353,0.774318744838976
13x10EP,"Thin Electric Pusher
Reverse Rotation
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E",LP13010EP,"Thin Electric, Electric Reverse Rotation (Left Hand Rotation)",5.06,,0.80 in.,0.42 in.,1/4 in.,1.06 oz.,13.0,10.0,0.3302,0.769230769,Grey,686661000000.0,0.0661,30.0,APC,10.0,,prop_531,,,,,,,,,,,,,,,,,,,1.4337567086648306,0.24772914946325353,0.774318744838976
13x10E,"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E",LP13010E,Thin Electric,5.06, ,0.80 in.,0.42 in.,1/4 in.,1.06 oz.,13.0,10.0,0.3302,0.769230769,Grey,686661000000.0,0.0661,30.0,APC,10.0,,prop_530,,,,,,,,,,,,,,,,,,,1.4337567086648306,0.24772914946325353,0.774318744838976
B13x4EP,"Thin Electric
Reverse Rotation
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E
The material is the same fiberglass composite used in our grey props, just the color is black",LPB13040EP,"Thin Electric, Electric Reverse Rotation (Left Hand Rotation), Black Thin Electric",5.06, ,0.80 in.,0.40 in.,1/4 in.,1.06 oz.,13.0,4.0,0.3302,0.307692308,Black,686661000000.0,0.0661,30.0,APC,10.0,,prop_502,,,,,,,,,,,,,,,,,,,1.4337567086648306,0.24772914946325353,0.774318744838976
13x6.5EP,"Thin Electric Pusher
Reverse Rotation
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E",LP13065EP,"Thin Electric, Electric Reverse Rotation (Left Hand Rotation)",5.06, ,0.80 in.,0.41 in.,1/4 in.,1.06 oz.,13.0,6.5,0.3302,0.5,Grey,686661000000.0,0.0661,30.0,APC,10.0,,prop_519,,,,,,,,,,,,,,,,,,,1.4337567086648306,0.24772914946325353,0.774318744838976
B13x6.5E,"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E
The material is the same fiberglass composite used in our grey props, just the color is black",LPB13065E,"Thin Electric, Black Thin Electric",5.06, ,0.80 in.,0.41 in.,1/4 in.,1.06 oz.,13.0,6.5,0.3302,0.5,Black,686661000000.0,0.0661,30.0,APC,10.0,,prop_520,,,,,,,,,,,,,,,,,,,1.4337567086648306,0.24772914946325353,0.774318744838976
13x4.5EP,"Thin Electric Pusher
Reverse Rotation
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E",LP13045EP,"Thin Electric, Electric Reverse Rotation (Left Hand Rotation), Control Line (Electric Only)",5.06, ,0.80 in.,0.40 in.,1/4 in.,1.09 oz.,13.0,4.5,0.3302,0.346153846,Grey,686661000000.0,0.0681,30.9,APC,10.0,,prop_503,,,,,,,,,,,,,,,,,,,1.4337567086648306,0.2551610239471511,0.7765483071841452
B13x8E,"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E
The material is the same fiberglass composite used in our grey props, just the color is black",LPB13080E,"Thin Electric, Black Thin Electric",5.06, ,0.80 in.,0.42 in.,1/4 in.,1.09 oz.,13.0,8.0,0.3302,0.615384615,Black,686661000000.0,0.0683,31.0,APC,10.0,,prop_526,,,,,,,,,,,,,,,,,,,1.4337567086648306,0.2559867877786953,0.7767960363336086
13x8EP,"Thin Electric Pusher
Reverse Rotation
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E",LP13080EP,"Thin Electric, Electric Reverse Rotation (Left Hand Rotation)",5.06, ,0.80 in.,0.42 in.,1/4 in.,1.09 oz.,13.0,8.0,0.3302,0.615384615,Grey,686661000000.0,0.0683,31.0,APC,10.0,,prop_525,,,,,,,,,,,,,,,,,,,1.4337567086648306,0.2559867877786953,0.7767960363336086
13x8E,"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E",LP13080E,Thin Electric,5.06, ,0.80 in.,0.42 in.,1/4 in.,1.09 oz.,13.0,8.0,0.3302,0.615384615,Grey,686661000000.0,0.0683,31.0,APC,10.0,,prop_524,,,,,,,,,,,,,,,,,,,1.4337567086648306,0.2559867877786953,0.7767960363336086
B13x8EP,"Thin Electric
Reverse Rotation
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E
The material is the same fiberglass composite used in our grey props, just the color is black",LPB13080EP,"Thin Electric, Electric Reverse Rotation (Left Hand Rotation), Black Thin Electric",5.06, ,0.80 in.,0.42 in.,1/4 in.,1.09 oz.,13.0,8.0,0.3302,0.615384615,Black,686661000000.0,0.0683,31.0,APC,10.0,,prop_527,,,,,,,,,,,,,,,,,,,1.4337567086648306,0.2559867877786953,0.7767960363336086
15.5x12.5W,120 Pattern Wide Blade,LP155125W,"Sport, Pattern",12.49,Discontinued,1.25 in.,0.75 in.,5/16 in.,3.67 oz.,15.5,12.5,0.3937,0.806451613,Grey,686661000000.0,0.2294,104.1,APC,10.0,,prop_625,,,,,,,,,,,,,,,,,,,1.0662432913351694,0.8596201486374897,0.7784557475429195
13x5.5E,"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E",LP13055E,Thin Electric,5.06,,0.80 in.,0.40 in.,1/4 in.,1.13 oz.,13.0,5.5,0.3302,0.423076923,Grey,686661000000.0,0.0705,32.0,APC,10.0,,prop_510,,,,,,,,,,,,,,,,,,,1.4337567086648306,0.26424442609413706,0.7792733278282411
15.5x12W,120 Pattern Wide Blade,LP15512W,"Sport, Pattern",12.49,Discontinued,1.25 in.,0.75 in.,5/16 in.,3.70 oz.,15.5,12.0,0.3937,0.774193548,Grey,686661000000.0,0.2313,104.9,APC,10.0,,prop_623,,,,,,,,,,,,,,,,,,,1.0662432913351694,0.8662262592898432,0.7804375807386255
15.5x12,120 Pattern,LP15512,"Sport, Pattern",12.49,Discontinued,,,5/16 in.,3.74 oz.,15.5,12.0,0.3937,0.774193548,Grey,686661000000.0,0.2338,106.0,APC,10.0,,prop_622,,,,,,,,,,,,,,,,,,,1.0662432913351694,0.8753096614368291,0.7831626013827212
15.5x11.5W,120 Pattern Wide Blade,LP155115W,"Sport, Pattern",12.49,Discontinued,1.25 in.,0.75 in.,5/16 in.,3.74 oz.,15.5,11.5,0.3937,0.741935484,Grey,686661000000.0,0.2338,106.0,APC,10.0,,prop_621,,,,,,,,,,,,,,,,,,,1.0662432913351694,0.8753096614368291,0.7831626013827212
13x5.5EP,"Thin Electric Pusher
Reverse Rotation
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E",LP13055EP,"Thin Electric, Electric Reverse Rotation (Left Hand Rotation), Control Line (Electric Only)",5.06, ,0.80 in.,0.40 in.,1/4 in.,1.13 oz.,13.0,5.5,0.3302,0.423076923,Grey,686661000000.0,0.075,34.0,APC,10.0,,prop_511,,,,,,,,,,,,,,,,,,,1.4337567086648306,0.28075970272502065,0.7842279108175061
15.5x12-4,"4 Blade
140 Pattern",LP415512,"Sport, Pattern, 4 Bladed (for IC Engines)",25.95, ,1.35 in.,0.72 in.,5/16 in.,4.23 oz.,15.5,12.0,0.3937,0.774193548,Grey,686661000000.0,0.2644,119.9,APC,10.0,,prop_624,,,,,,,,,,,,,,,,,,,1.0662432913351694,0.9900908340214699,0.8175969531581134
